X,M
2361,-14330
2362,-14408
2363,-14485
2364,-14562
2365,-14639
2366,-14716
2367,-14792
2368,-14868
2369,-14944
2370,-15020
2371,-15095
2372,-15170
2373,-15245
2374,-15319
2375,-15393
2376,-15467
2377,-15541
2378,-15614
2379,-15687
2380,-15760
2381,-15832
2382,-15905
2383,-15976
2384,-16048
2385,-16119
2386,-16190
2387,-16261
2388,-16331
2389,-16402
2390,-16471
2391,-16541
2392,-16610
2393,-16679
2394,-16748
2395,-16816
2396,-16884
2397,-16952
2398,-17019
2399,-17086
2400,-17153
2401,-17219
2402,-17285
2403,-17351
2404,-17416
2405,-17482
2406,-17546
2407,-17611
2408,-17675
2409,-17739
2410,-17803
2411,-17866
2412,-17929
2413,-17991
2414,-18054
2415,-18115
2416,-18177
2417,-18238
2418,-18299
2419,-18360
2420,-18420
2421,-18480
2422,-18540
2423,-18599
2424,-18658
2425,-18716
2426,-18774
2427,-18832
2428,-18890
2429,-18947
2430,-19004
2431,-19060
2432,-19116
2433,-19172
2434,-19228
2435,-19283
2436,-19338
2437,-19392
2438,-19446
2439,-19500
2440,-19553
2441,-19606
2442,-19658
2443,-19711
2444,-19763
2445,-19814
2446,-19865
2447,-19916
2448,-19967
2449,-20017
2450,-20066
2451,-20116
2452,-20165
2453,-20213
2454,-20261
2455,-20309
2456,-20357
2457,-20404
2458,-20451
2459,-20497
2460,-20543
2461,-20589
2462,-20634
2463,-20679
2464,-20723
2465,-20767
2466,-20811
2467,-20854
2468,-20897
2469,-20940
2470,-20982
2471,-21024
2472,-21065
2473,-21107
2474,-21147
2475,-21187
2476,-21227
2477,-21267
2478,-21306
2479,-21345
2480,-21383
2481,-21421
2482,-21459
2483,-21496
2484,-21532
2485,-21569
2486,-21605
2487,-21640
2488,-21676
2489,-21710
2490,-21745
2491,-21779
2492,-21812
2493,-21846
2494,-21878
2495,-21911
2496,-21943
2497,-21975
2498,-22006
2499,-22037
2500,-22067
2501,-22097
2502,-22127
2503,-22156
2504,-22184
2505,-22213
2506,-22241
2507,-22268
2508,-22296
2509,-22322
2510,-22349
2511,-22375
2512,-22400
2513,-22425
2514,-22450
2515,-22474
2516,-22498
2517,-22522
2518,-22545
2519,-22567
2520,-22590
2521,-22611
2522,-22633
2523,-22654
2524,-22674
2525,-22695
2526,-22714
2527,-22734
2528,-22753
2529,-22771
2530,-22789
2531,-22807
2532,-22824
2533,-22841
2534,-22858
2535,-22874
2536,-22889
2537,-22904
2538,-22919
2539,-22933
2540,-22947
2541,-22961
2542,-22974
2543,-22987
2544,-22999
2545,-23011
2546,-23022
2547,-23033
2548,-23044
2549,-23054
2550,-23063
2551,-23073
2552,-23082
2553,-23090
2554,-23098
2555,-23106
2556,-23113
2557,-23120
2558,-23126
2559,-23132
2560,-23138
2561,-23143
2562,-23147
2563,-23151
2564,-23155
2565,-23159
2566,-23162
2567,-23164
2568,-23166
2569,-23168
2570,-23169
2571,-23170
2572,-23171
2573,-23171
2574,-23170
2575,-23169
2576,-23168
2577,-23166
2578,-23164
2579,-23162
2580,-23159
2581,-23155
2582,-23151
2583,-23147
2584,-23143
2585,-23138
2586,-23132
2587,-23126
2588,-23120
2589,-23113
2590,-23106
2591,-23098
2592,-23090
2593,-23082
2594,-23073
2595,-23063
2596,-23054
2597,-23044
2598,-23033
2599,-23022
2600,-23011
2601,-22999
2602,-22987
2603,-22974
2604,-22961
2605,-22947
2606,-22933
2607,-22919
2608,-22904
2609,-22889
2610,-22874
2611,-22858
2612,-22841
2613,-22824
2614,-22807
2615,-22789
2616,-22771
2617,-22753
2618,-22734
2619,-22714
2620,-22695
2621,-22674
2622,-22654
2623,-22633
2624,-22611
2625,-22590
2626,-22567
2627,-22545
2628,-22522
2629,-22498
2630,-22474
2631,-22450
2632,-22425
2633,-22400
2634,-22375
2635,-22349
2636,-22322
2637,-22296
2638,-22268
2639,-22241
2640,-22213
2641,-22184
2642,-22156
2643,-22127
2644,-22097
2645,-22067
2646,-22037
2647,-22006
2648,-21975
2649,-21943
2650,-21911
2651,-21878
2652,-21846
2653,-21812
2654,-21779
2655,-21745
2656,-21710
2657,-21676
2658,-21640
2659,-21605
2660,-21569
2661,-21532
2662,-21496
2663,-21459
2664,-21421
2665,-21383
2666,-21345
2667,-21306
2668,-21267
2669,-21227
2670,-21187
2671,-21147
2672,-21107
2673,-21065
2674,-21024
2675,-20982
2676,-20940
2677,-20897
2678,-20854
2679,-20811
2680,-20767
2681,-20723
2682,-20679
2683,-20634
2684,-20589
2685,-20543
2686,-20497
2687,-20451
2688,-20404
2689,-20357
2690,-20309
2691,-20261
2692,-20213
2693,-20165
2694,-20116
2695,-20066
2696,-20017
2697,-19967
2698,-19916
2699,-19865
2700,-19814
2701,-19763
2702,-19711
2703,-19658
2704,-19606
2705,-19553
2706,-19500
2707,-19446
2708,-19392
2709,-19338
2710,-19283
2711,-19228
2712,-19172
2713,-19116
2714,-19060
2715,-19004
2716,-18947
2717,-18890
2718,-18832
2719,-18774
2720,-18716
2721,-18658
2722,-18599
2723,-18540
2724,-18480
2725,-18420
2726,-18360
2727,-18299
2728,-18238
2729,-18177
2730,-18115
2731,-18054
2732,-17991
2733,-17929
2734,-17866
2735,-17803
2736,-17739
2737,-17675
2738,-17611
2739,-17546
2740,-17482
2741,-17416
2742,-17351
2743,-17285
2744,-17219
2745,-17153
2746,-17086
2747,-17019
2748,-16952
2749,-16884
2750,-16816
2751,-16748
2752,-16679
2753,-16610
2754,-16541
2755,-16471
2756,-16402
2757,-16331
2758,-16261
2759,-16190
2760,-16119
2761,-16048
2762,-15976
2763,-15905
2764,-15832
2765,-15760
2766,-15687
2767,-15614
2768,-15541
2769,-15467
2770,-15393
2771,-15319
2772,-15245
2773,-15170
2774,-15095
2775,-15020
2776,-14944
2777,-14868
2778,-14792
2779,-14716
2780,-14639
2781,-14562
2782,-14485
2783,-14408
2784,-14330
2785,-14252
2786,-14174
2787,-14096
2788,-14017
2789,-13938
2790,-13859
2791,-13779
2792,-13699
2793,-13619
2794,-13539
2795,-13459
2796,-13378
2797,-13297
2798,-13216
2799,-13134
2800,-13052
2801,-12970
2802,-12888
2803,-12806
2804,-12723
2805,-12640
2806,-12557
2807,-12474
2808,-12390
2809,-12307
2810,-12222
2811,-12138
2812,-12054
2813,-11969
2814,-11884
2815,-11799
2816,-11714
2817,-11628
2818,-11542
2819,-11456
2820,-11370
2821,-11284
2822,-11197
2823,-11110
2824,-11023
2825,-10936
2826,-10849
2827,-10761
2828,-10673
2829,-10585
2830,-10497
2831,-10409
2832,-10320
2833,-10231
2834,-10142
2835,-10053
2836,-9964
2837,-9875
2838,-9785
2839,-9695
2840,-9605
2841,-9515
2842,-9424
2843,-9334
2844,-9243
2845,-9152
2846,-9061
2847,-8970
2848,-8878
2849,-8787
2850,-8695
2851,-8603
2852,-8511
2853,-8419
2854,-8327
2855,-8234
2856,-8142
2857,-8049
2858,-7956
2859,-7863
2860,-7769
2861,-7676
2862,-7583
2863,-7489
2864,-7395
2865,-7301
2866,-7207
2867,-7113
2868,-7019
2869,-6924
2870,-6830
2871,-6735
2872,-6640
2873,-6545
2874,-6450
2875,-6355
2876,-6260
2877,-6164
2878,-6069
2879,-5973
2880,-5877
2881,-5781
2882,-5686
2883,-5589
2884,-5493
2885,-5397
2886,-5301
2887,-5204
2888,-5108
2889,-5011
2890,-4914
2891,-4817
2892,-4721
2893,-4624
2894,-4526
2895,-4429
2896,-4332
2897,-4235
2898,-4137
2899,-4040
2900,-3942
2901,-3845
2902,-3747
2903,-3649
2904,-3551
2905,-3453
2906,-3355
2907,-3257
2908,-3159
2909,-3061
2910,-2963
2911,-2865
2912,-2766
2913,-2668
2914,-2570
2915,-2471
2916,-2373
2917,-2274
2918,-2176
2919,-2077
2920,-1978
2921,-1880
2922,-1781
2923,-1682
2924,-1583
2925,-1485
2926,-1386
2927,-1287
2928,-1188
2929,-1089
2930,-990
2931,-891
2932,-792
2933,-693
2934,-594
2935,-495
2936,-396
2937,-297
2938,-198
2939,-99
2940,0
2941,99
2942,198
2943,297
2944,396
2945,495
2946,594
2947,693
2948,792
2949,891
2950,990
2951,1089
2952,1188
2953,1287
2954,1386
2955,1485
2956,1583
2957,1682
2958,1781
2959,1880
2960,1978
2961,2077
2962,2176
2963,2274
2964,2373
2965,2471
2966,2570
2967,2668
2968,2766
2969,2865
2970,2963
2971,3061
2972,3159
2973,3257
2974,3355
2975,3453
2976,3551
2977,3649
2978,3747
2979,3845
2980,3942
2981,4040
2982,4137
2983,4235
2984,4332
2985,4429
2986,4526
2987,4624
2988,4721
2989,4817
2990,4914
2991,5011
2992,5108
2993,5204
2994,5301
2995,5397
2996,5493
2997,5589
2998,5686
2999,5781
3000,5877
3001,5973
3002,6069
3003,6164
3004,6260
3005,6355
3006,6450
3007,6545
3008,6640
3009,6735
3010,6830
3011,6924
3012,7019
3013,7113
3014,7207
3015,7301
3016,7395
3017,7489
3018,7583
3019,7676
3020,7769
3021,7863
3022,7956
3023,8049
3024,8142
3025,8234
3026,8327
3027,8419
3028,8511
3029,8603
3030,8695
3031,8787
3032,8878
3033,8970
3034,9061
3035,9152
3036,9243
3037,9334
3038,9424
3039,9515
3040,9605
3041,9695
3042,9785
3043,9875
3044,9964
3045,10053
3046,10142
3047,10231
3048,10320
3049,10409
3050,10497
3051,10585
3052,10673
3053,10761
3054,10849
3055,10936
3056,11023
3057,11110
3058,11197
3059,11284
3060,11370
3061,11456
3062,11542
3063,11628
3064,11714
3065,11799
3066,11884
3067,11969
3068,12054
3069,12138
3070,12222
3071,12307
3072,12390
3073,12474
3074,12557
3075,12640
3076,12723
3077,12806
3078,12888
3079,12970
3080,13052
3081,13134
3082,13216
3083,13297
3084,13378
3085,13459
3086,13539
3087,13619
3088,13699
3089,13779
3090,13859
3091,13938
3092,14017
3093,14096
3094,14174
3095,14252
3096,14330
3097,14408
3098,14485
3099,14562
3100,14639
3101,14716
3102,14792
3103,14868
3104,14944
3105,15020
3106,15095
3107,15170
3108,15245
3109,15319
3110,15393
3111,15467
3112,15541
3113,15614
3114,15687
3115,15760
3116,15832
3117,15905
3118,15976
3119,16048
3120,16119
3121,16190
3122,16261
3123,16331
3124,16402
3125,16471
3126,16541
3127,16610
3128,16679
3129,16748
3130,16816
3131,16884
3132,16952
3133,17019
3134,17086
3135,17153
3136,17219
3137,17285
3138,17351
3139,17416
3140,17482
3141,17546
3142,17611
3143,17675
3144,17739
3145,17803
3146,17866
3147,17929
3148,17991
3149,18054
3150,18115
3151,18177
3152,18238
3153,18299
3154,18360
3155,18420
3156,18480
3157,18540
3158,18599
3159,18658
3160,18716
3161,18774
3162,18832
3163,18890
3164,18947
3165,19004
3166,19060
3167,19116
3168,19172
3169,19228
3170,19283
3171,19338
3172,19392
3173,19446
3174,19500
3175,19553
3176,19606
3177,19658
3178,19711
3179,19763
3180,19814
3181,19865
3182,19916
3183,19967
3184,20017
3185,20066
3186,20116
3187,20165
3188,20213
3189,20261
3190,20309
3191,20357
3192,20404
3193,20451
3194,20497
3195,20543
3196,20589
3197,20634
3198,20679
3199,20723
3200,20767
3201,20811
3202,20854
3203,20897
3204,20940
3205,20982
3206,21024
3207,21065
3208,21107
3209,21147
3210,21187
3211,21227
3212,21267
3213,21306
3214,21345
3215,21383
3216,21421
3217,21459
3218,21496
3219,21532
3220,21569
3221,21605
3222,21640
3223,21676
3224,21710
3225,21745
3226,21779
3227,21812
3228,21846
3229,21878
3230,21911
3231,21943
3232,21975
3233,22006
3234,22037
3235,22067
3236,22097
3237,22127
3238,22156
3239,22184
3240,22213
3241,22241
3242,22268
3243,22296
3244,22322
3245,22349
3246,22375
3247,22400
3248,22425
3249,22450
3250,22474
3251,22498
3252,22522
3253,22545
3254,22567
3255,22590
3256,22611
3257,22633
3258,22654
3259,22674
3260,22695
3261,22714
3262,22734
3263,22753
3264,22771
3265,22789
3266,22807
3267,22824
3268,22841
3269,22858
3270,22874
3271,22889
3272,22904
3273,22919
3274,22933
3275,22947
3276,22961
3277,22974
3278,22987
3279,22999
3280,23011
3281,23022
3282,23033
3283,23044
3284,23054
3285,23063
3286,23073
3287,23082
3288,23090
3289,23098
3290,23106
3291,23113
3292,23120
3293,23126
3294,23132
3295,23138
3296,23143
3297,23147
3298,23151
3299,23155
3300,23159
3301,23162
3302,23164
3303,23166
3304,23168
3305,23169
3306,23170
3307,23171
3308,23171
3309,23170
3310,23169
3311,23168
3312,23166
3313,23164
3314,23162
3315,23159
3316,23155
3317,23151
3318,23147
3319,23143
3320,23138
3321,23132
3322,23126
3323,23120
3324,23113
3325,23106
3326,23098
3327,23090
3328,23082
3329,23073
3330,23063
3331,23054
3332,23044
3333,23033
3334,23022
3335,23011
3336,22999
3337,22987
3338,22974
3339,22961
3340,22947
3341,22933
3342,22919
3343,22904
3344,22889
3345,22874
3346,22858
3347,22841
3348,22824
3349,22807
3350,22789
3351,22771
3352,22753
3353,22734
3354,22714
3355,22695
3356,22674
3357,22654
3358,22633
3359,22611
3360,22590
3361,22567
3362,22545
3363,22522
3364,22498
3365,22474
3366,22450
3367,22425
3368,22400
3369,22375
3370,22349
3371,22322
3372,22296
3373,22268
3374,22241
3375,22213
3376,22184
3377,22156
3378,22127
3379,22097
3380,22067
3381,22037
3382,22006
3383,21975
3384,21943
3385,21911
3386,21878
3387,21846
3388,21812
3389,21779
3390,21745
3391,21710
3392,21676
3393,21640
3394,21605
3395,21569
3396,21532
3397,21496
3398,21459
3399,21421
3400,21383
3401,21345
3402,21306
3403,21267
3404,21227
3405,21187
3406,21147
3407,21107
3408,21065
3409,21024
3410,20982
3411,20940
3412,20897
3413,20854
3414,20811
3415,20767
3416,20723
3417,20679
3418,20634
3419,20589
3420,20543
3421,20497
3422,20451
3423,20404
3424,20357
3425,20309
3426,20261
3427,20213
3428,20165
3429,20116
3430,20066
3431,20017
3432,19967
3433,19916
3434,19865
3435,19814
3436,19763
3437,19711
3438,19658
3439,19606
3440,19553
3441,19500
3442,19446
3443,19392
3444,19338
3445,19283
3446,19228
3447,19172
3448,19116
3449,19060
3450,19004
3451,18947
3452,18890
3453,18832
3454,18774
3455,18716
3456,18658
3457,18599
3458,18540
3459,18480
3460,18420
3461,18360
3462,18299
3463,18238
3464,18177
3465,18115
3466,18054
3467,17991
3468,17929
3469,17866
3470,17803
3471,17739
3472,17675
3473,17611
3474,17546
3475,17482
3476,17416
3477,17351
3478,17285
3479,17219
3480,17153
3481,17086
3482,17019
3483,16952
3484,16884
3485,16816
3486,16748
3487,16679
3488,16610
3489,16541
3490,16471
3491,16402
3492,16331
3493,16261
3494,16190
3495,16119
3496,16048
3497,15976
3498,15905
3499,15832
3500,15760
3501,15687
3502,15614
3503,15541
3504,15467
3505,15393
3506,15319
3507,15245
3508,15170
3509,15095
3510,15020
3511,14944
3512,14868
3513,14792
3514,14716
3515,14639
3516,14562
3517,14485
3518,14408
3519,14330
3520,14252
3521,14174
3522,14096
3523,14017
3524,13938
3525,13859
3526,13779
3527,13699
3528,13619
3529,13539
3530,13459
3531,13378
3532,13297
3533,13216
3534,13134
3535,13052
3536,12970
3537,12888
3538,12806
3539,12723
3540,12640
3541,12557
3542,12474
3543,12390
3544,12307
3545,12222
3546,12138
3547,12054
3548,11969
3549,11884
3550,11799
3551,11714
3552,11628
3553,11542
3554,11456
3555,11370
3556,11284
3557,11197
3558,11110
3559,11023
3560,10936
3561,10849
3562,10761
3563,10673
3564,10585
3565,10497
3566,10409
3567,10320
3568,10231
3569,10142
3570,10053
3571,9964
3572,9875
3573,9785
3574,9695
3575,9605
3576,9515
3577,9424
3578,9334
3579,9243
3580,9152
3581,9061
3582,8970
3583,8878
3584,8787
3585,8695
3586,8603
3587,8511
3588,8419
3589,8327
3590,8234
3591,8142
3592,8049
3593,7956
3594,7863
3595,7769
3596,7676
3597,7583
3598,7489
3599,7395
3600,7301
3601,7207
3602,7113
3603,7019
3604,6924
3605,6830
3606,6735
3607,6640
3608,6545
3609,6450
3610,6355
3611,6260
3612,6164
3613,6069
3614,5973
3615,5877
3616,5781
3617,5686
3618,5589
3619,5493
3620,5397
3621,5301
3622,5204
3623,5108
3624,5011
3625,4914
3626,4817
3627,4721
3628,4624
3629,4526
3630,4429
3631,4332
3632,4235
3633,4137
3634,4040
3635,3942
3636,3845
3637,3747
3638,3649
3639,3551
3640,3453
3641,3355
3642,3257
3643,3159
3644,3061
3645,2963
3646,2865
3647,2766
3648,2668
3649,2570
3650,2471
3651,2373
3652,2274
3653,2176
3654,2077
3655,1978
3656,1880
3657,1781
3658,1682
3659,1583
3660,1485
3661,1386
3662,1287
3663,1188
3664,1089
3665,990
3666,891
3667,792
3668,693
3669,594
3670,495
3671,396
3672,297
3673,198
3674,99
3675,0
3676,-99
3677,-198
3678,-297
3679,-396
3680,-495
3681,-594
3682,-693
3683,-792
3684,-891
3685,-990
3686,-1089
3687,-1188
3688,-1287
3689,-1386
3690,-1485
3691,-1583
3692,-1682
3693,-1781
3694,-1880
3695,-1978
3696,-2077
3697,-2176
3698,-2274
3699,-2373
3700,-2471
3701,-2570
3702,-2668
3703,-2766
3704,-2865
3705,-2963
3706,-3061
3707,-3159
3708,-3257
3709,-3355
3710,-3453
3711,-3551
3712,-3649
3713,-3747
3714,-3845
3715,-3942
3716,-4040
3717,-4137
3718,-4235
3719,-4332
3720,-4429
3721,-4526
3722,-4624
3723,-4721
3724,-4817
3725,-4914
3726,-5011
3727,-5108
3728,-5204
3729,-5301
3730,-5397
3731,-5493
3732,-5589
3733,-5686
3734,-5781
3735,-5877
3736,-5973
3737,-6069
3738,-6164
3739,-6260
3740,-6355
3741,-6450
3742,-6545
3743,-6640
3744,-6735
3745,-6830
3746,-6924
3747,-7019
3748,-7113
3749,-7207
3750,-7301
3751,-7395
3752,-7489
3753,-7583
3754,-7676
3755,-7769
3756,-7863
3757,-7956
3758,-8049
3759,-8142
3760,-8234
3761,-8327
3762,-8419
3763,-8511
3764,-8603
3765,-8695
3766,-8787
3767,-8878
3768,-8970
3769,-9061
3770,-9152
3771,-9243
3772,-9334
3773,-9424
3774,-9515
3775,-9605
3776,-9695
3777,-9785
3778,-9875
3779,-9964
3780,-10053
3781,-10142
3782,-10231
3783,-10320
3784,-10409
3785,-10497
3786,-10585
3787,-10673
3788,-10761
3789,-10849
3790,-10936
3791,-11023
3792,-11110
3793,-11197
3794,-11284
3795,-11370
3796,-11456
3797,-11542
3798,-11628
3799,-11714
3800,-11799
3801,-11884
3802,-11969
3803,-12054
3804,-12138
3805,-12222
3806,-12307
3807,-12390
3808,-12474
3809,-12557
3810,-12640
3811,-12723
3812,-12806
3813,-12888
3814,-12970
3815,-13052
